Pruimensap;58,0;245,0;84,5;0,6;13,5;13,5;0,1;0,0;0,0;0,0;0,0;0,3
Pudding, gemiddeld;135,0;569,0;67,7;3,8;21,3;18,9;3,2;2,2;0,5;0,1;4,0;3,0
Puddingpoeder, instant chocola;356,0;1493,0;13,2;3,2;80,0;0,0;2,0;1,2;0,5;0,1;0,0;0,6
Puddingpoeder, instant gem.;358,0;1500,0;10,4;0,0;88,0;72,5;0,0;0,0;0,0;0,0;0,0;0,6
Quiche, groentetaart;321,0;1344,0;0,0;0,0;0,0;0,0;26,0;0,0;0,0;0,0;110,0;0,0
Quinoa, bereid;121,0;506,0;70,1;4,7;19,8;0,0;2,1;0,3;0,5;1,0;0,0;2,3
Quinoa, rauw;372,0;1556,0;11,4;15,2;60,6;1,5;6,5;1,2;1,5;3,4;0,0;5,3
Quorn, vleesvervanger;141,0;594,0;64,2;14,0;12,7;1,8;2,6;0,6;0,7;1,2;0,0;5,5
Raapstelen;25,0;106,0;91,9;1,5;3,4;2,7;0,2;0,0;0,0;0,0;0,0;2,0
Rabarber;14,0;62,0;94,4;0,5;2,0;1,7;0,1;0,0;0,0;0,0;0,0;2,0
Rabarbermoes, gezoet;87,0;368,0;76,4;0,5;20,0;16,0;0,1;0,0;0,0;0,0;0,0;2,0
Radijs;18,0;76,0;94,1;1,0;2,5;2,0;0,2;0,0;0,0;0,0;0,0;1,2
Rambol;321,0;1345,0;53,4;13,7;3,4;3,4;28,5;13,5;7,6;2,9;70,0;0,0
Rammenas;32,0;136,0;90,6;2,0;5,0;1,5;0,2;0,0;0,0;0,0;0,0;1,2
Ratatouille, bereid;51,0;215,0;88,2;1,4;4,9;4,8;2,5;0,3;1,8;0,4;0,0;2,0
Rauwkost, vers gem.;19,0;82,0;93,1;1,0;2,9;1,8;0,0;0,0;0,0;0,0;0,0;2,0
Ravioli, bereid;101,0;427,0;77,9;4,0;13,5;0,0;3,5;1,4;1,6;0,4;20,0;0,1
Ree, gemiddeld;121,0;509,0;72,8;23,0;0,0;0,0;3,2;2,1;1,0;0,0;70,0;0,0
Rendiermelk;233,0;978,0;64,5;10,8;4,1;0,0;19,6;0,0;0,0;0,0;0,0;0,0
Reuzel;882,0;3693,0;0,2;0,0;0,0;0,0;99,8;48,0;41,0;9,0;60,0;0,0
Ribeye, rund;170,0;711,0;68,2;21,5;0,0;0,0;9,3;4,5;3,9;0,5;55,0;0,0
Ribkarbonade, varken;144,0;604,0;70,0;22,7;1,0;0,0;5,9;2,3;3,1;0,4;66,0;0,0
Riblap, rund;171,0;713,0;68,0;20,8;0,0;0,0;9,7;4,3;4,1;0,5;60,0;0,0
Ricottakaas;171,0;719,0;74,3;9,5;0,2;0,0;15,0;8,5;3,8;0,5;50,0;0,0
Rijst, wit bereid;96,0;403,0;75,3;2,5;20,0;0,0;0,4;0,1;0,1;0,1;0,0;0,8
Rijst, witte;355,0;1489,0;11,5;7,0;78,5;0,2;0,7;0,2;0,2;0,3;0,0;1,3
Rijst, zilvervlies;361,0;1515,0;10,3;7,5;75,0;2,5;2,2;0,4;0,6;1,0;0,0;4,0
Rijst, zilvervlies bereid;137,0;575,0;65,3;3,2;26,0;0,0;1,5;0,4;0,4;0,5;0,0;3,0
Rijstebloem;359,0;1506,0;11,1;7,5;79,5;0,0;0,7;0,1;0,2;0,3;0,0;0,2
Rijstepap;81,0;342,0;82,2;3,5;10,0;5,0;3,0;1,5;0,5;0,1;7,0;0,3
Rijstevlaai;250,0;1049,0;47,7;6,0;34,4;16,6;9,5;4,5;2,6;0,7;48,0;1,4
Rijstpapier;320,0;1339,0;19,3;4,9;71,6;0,3;1,2;0,0;0,0;0,0;0,0;2,1
Rijstwafel;374,0;1568,0;8,5;8,0;74,5;2,5;3,5;0,5;1,4;1,5;0,0;4,5
Rijstwafel, meergranen;380,0;1592,0;6,5;10,0;75,0;1,0;3,0;0,5;0,8;1,5;1,0;4,5
Rivierbaars;81,0;338,0;80,0;18,4;0,0;0,0;0,8;0,0;0,0;0,8;72,0;0,0
Rivierkreeft;68,0;286,0;83,0;16,0;1,0;0,0;0,1;0,0;0,0;0,0;158,0;0,0
Rivierpaling;280,0;1172,0;59,0;15,0;0,0;0,0;24,5;5,6;11,5;1,3;142,0;0,0
Rode bes;38,0;163,0;85,1;1,0;4,8;4,2;0,0;0,0;0,0;0,0;0,0;8,1
Rode biet, bereid;34,0;143,0;89,2;1,4;5,8;5,7;0,0;0,0;0,0;0,0;0,0;2,6
Rode biet, vers;43,0;183,0;86,9;2,0;7,0;6,0;0,2;0,0;0,0;0,0;0,0;2,9
Rode kool, bereid;18,0;78,0;93,2;1,2;2,4;2,2;0,0;0,0;0,0;0,0;0,0;2,2
Rode kool, glas/blik;46,0;194,0;86,5;1,0;9,5;9,5;0,0;0,0;0,0;0,0;0,0;2,0
Rode kool, vers;26,0;112,0;91,3;1,5;3,5;3,0;0,2;0,0;0,0;0,0;0,0;2,5
Rog;85,0;355,0;79,0;20,7;0,0;0,0;0,2;0,0;0,0;0,0;60,0;0,0
Roggemeel;305,0;1278,0;16,8;7,6;56,6;2,8;1,5;0,3;0,2;1,0;0,0;16,5
Roodbaars;105,0;442,0;77,2;18,2;0,0;0,0;3,6;0,7;1,9;0,9;70,0;0,0
Rookkaas;311,0;1306,0;51,0;22,0;1,5;1,0;24,5;14,5;6,5;1,5;95,0;0,0
Rookworst;322,0;1349,0;54,3;14,3;0,9;0,5;29,5;10,1;14,3;3,5;32,0;0,0
Rookworst, mager;245,0;1027,0;60,1;15,0;5,0;2,0;18,5;6,3;7,6;2,1;0,0;0,4
Roomkaas, vers;326,0;1366,0;56,4;8,0;2,5;2,5;32,1;22,1;8,0;0,8;58,0;0,0
Roquefort;359,0;1507,0;48,0;19,0;0,0;0,0;32,0;20,8;7,6;1,1;82,0;0,0
Rosbief, rund;168,0;705,0;64,2;28,3;0,8;0,0;5,7;1,4;2,0;0,0;55,0;0,0
Rösti, bereid, gem.;134,0;563,0;68,2;2,5;21,5;2,0;3,5;1,0;1,0;1,5;0,0;3,3
Rösti, onbereid, gem.;106,0;444,0;75,7;2,0;16,0;1,0;3,8;0,6;0,8;2,2;0,0;2,0
Rozemarijn, gedroogd;380,0;1593,0;13,5;4,5;45,0;0,0;16,0;0,0;0,0;0,0;0,0;20,0
Rozenbotteljam;256,0;1072,0;35,4;0,1;62,5;62,0;0,0;0,0;0,0;0,0;0,0;1,0
Rozenbottels;95,0;395,0;50,5;3,5;19,5;16,0;0,1;0,0;0,0;0,0;0,0;0,0
Rozenbottelsiroop;223,0;935,0;44,0;0,0;55,0;55,0;0,0;0,0;0,0;0,0;0,0;0,0
Rozijnen;291,0;1219,0;24,5;2,5;66,5;64,0;0,1;0,0;0,0;0,0;0,0;5,4
Rozijnenbrood;289,0;1214,0;35,0;6,3;46,0;9,3;8,0;4,3;2,2;0,7;0,0;3,7
Rucola, sla;13,0;58,0;95,0;1,3;1,0;0,8;0,2;0,0;0,0;0,0;0,0;1,5
Rum, 43 % v/v;229,0;957,0;67,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
Runderrollade, mager;154,0;648,0;69,7;21,0;0,8;0,0;7,5;5,1;2,4;0,0;55,0;0,0
Runderrookvlees;152,0;640,0;69,0;22,9;0,6;0,0;6,5;3,4;2,2;1,0;50,0;0,0
Rundvleeslap, doorregen;187,0;786,0;67,0;19,9;0,0;0,0;12,1;5,4;4,5;0,7;51,3;0,0
Rundvleeslap, doorregen bereid;279,0;1169,0;50,8;30,0;0,7;0,0;17,5;7,5;7,0;1,0;60,0;0,0
Saffloerolie;883,0;3700,0;0,0;0,0;0,0;0,0;100,0;8,9;10,1;72,8;0,0;0,0
Saint Paulin, kaas;333,0;1396,0;47,2;25,0;1,0;1,0;25,8;19,0;5,2;0,4;85,0;0,0
Salami;375,0;1554,0;46,5;19,5;0,1;0,0;33,0;13,1;15,8;3,3;32,0;0,0
Salie, gedroogd;315,0;1318,0;8,0;10,6;60,6;1,6;12,7;5,5;2,1;2,0;0,0;7,1
Sambal Oelek;25,0;110,0;93,0;2,0;3,5;3,5;0,5;0,0;0,0;0,4;0,0;0,0
Sambal, gebakken;59,0;248,0;87,0;4,5;2,5;0,5;3,5;1,5;0,8;0,6;0,0;1,5
Sardines, olie, in blik;220,0;922,0;61,9;22,5;0,0;0,0;14,6;3,9;6,5;4,0;70,0;0,0
Sardines, onbereid;115,0;485,0;75,4;19,4;0,0;0,0;4,2;0,3;1,3;2,5;90,0;0,0
Satéballetjes, vegetarisch;251,0;1051,0;50,0;20,0;9,0;1,5;15,0;2,0;5,5;7,5;0,0;3,0
Satésaus;275,0;1153,0;53,5;8,5;18,0;16,5;19,0;2,5;10,0;6,0;0,0;0,0
Saucijzenbroodje;423,0;1772,0;26,0;10,5;35,0;1,5;27,0;12,0;11,5;3,5;50,0;0,5
Saus, wit, roux;87,0;365,0;83,9;2,5;7,0;2,7;5,5;2,4;1,1;1,7;2,5;0,1
Savooiekool;30,0;129,0;89,0;2,5;4,0;3,5;0,5;0,1;0,0;0,2;0,0;3,0
Scampi of Langoustine;86,0;360,0;78,1;17,5;1,3;0,0;1,1;0,0;0,0;0,0;0,0;0,0
Schapekaas, gem.;301,0;1259,0;52,2;15,3;6,5;5,5;24,0;17,0;5,5;1,1;90,0;0,0
Schapenvlees, gem.;217,0;908,0;64,0;17,5;0,0;0,0;16,5;9,0;9,0;0,0;80,0;0,0
Schar, bereid;112,0;470,0;75,1;20,7;0,0;0,0;3,2;1,0;0,5;1,2;60,0;0,0
Schar, onbereid;95,0;400,0;79,0;17,0;0,0;0,0;3,0;0,6;0,8;1,0;75,0;0,0
Schelvis, onbereid;79,0;334,0;79,7;19,0;0,0;0,0;0,3;0,0;0,1;0,1;55,0;0,0
Schelvislever, blik;397,0;1664,0;50,5;6,5;0,0;0,0;42,0;8,0;18,0;15,0;320,0;0,0
Schenkel, kalf;112,0;469,0;74,8;21,3;0,0;0,0;2,9;1,0;0,9;0,1;55,0;0,0
Schenkel, rund;114,0;480,0;73,8;22,6;0,0;0,0;2,6;1,1;1,0;0,1;55,0;0,0
Schnitzel, ongepaneerd;120,0;503,0;73,0;22,9;0,0;0,0;3,1;1,2;1,4;0,4;50,0;0,0
Schnitzel, vegetarisch;188,0;787,0;58,0;16,0;8,5;2,8;10,0;1,1;2,9;6,0;0,0;5,0
Schol, gebakken;179,0;752,0;66,5;21,0;1,5;0,0;10,0;3,0;3,0;3,5;85,0;0,0
Schol, onbereid;94,0;393,0;73,0;19,0;0,0;0,0;2,0;1,0;1,0;0,0;70,0;0,0
Schorseneer;90,0;378,0;73,8;3,3;18,5;18,0;0,2;0,0;0,0;0,0;0,0;3,2
Schouder, lam;206,0;865,0;62,1;25,0;0,0;0,0;11,9;5,4;4,3;0,0;75,0;0,0
Schouderham;136,0;572,0;73,3;17,4;1,5;1,0;6,8;2,3;3,4;1,0;55,0;0,0
Schouderkarbonade;195,0;818,0;66,4;19,4;0,0;0,0;13,2;5,2;6,9;0,0;65,0;0,0
Schuimpjes;259,0;1084,0;34,3;4,2;60,5;60,5;0,0;0,0;0,0;0,0;0,0;0,0
Seitan;106,0;447,0;71,9;22,1;3,8;0,5;0,2;0,0;0,1;0,1;0,0;1,0
Seitan, bereid;135,0;568,0;64,3;24,0;9,0;6,0;0,2;0,0;0,1;0,1;0,0;1,5
Selderij, blad, vers;12,0;51,0;94,2;1,0;2,0;0,0;0,0;0,0;0,0;0,0;0,0;1,8
Selderij, bleek, rauw;17,0;75,0;93,1;0,7;3,5;0,0;0,1;0,0;0,0;0,0;0,0;1,6
Sesamolie;883,0;3700,0;0,0;0,0;0,0;0,0;100,0;16,0;42,0;42,0;0,0;0,0
Sesampasta, tahin;568,0;2381,0;7,0;21,5;6,5;0,0;51,5;7,5;19,5;22,5;0,0;12,5
Sesamzaad;581,0;2436,0;11,1;20,9;6,0;0,0;53,5;8,0;21,2;23,8;0,0;7,5
Sherry, droog 15 % v/v;90,0;278,0;83,5;0,2;1,4;1,4;0,0;0,0;0,0;0,0;0,0;0,0
Sherry, medium 15 % v/v;110,0;460,0;83,0;0,0;3,0;3,0;0,0;0,0;0,0;0,0;0,0;0,0
Sherry, zoet, 15 % v/v;115,0;483,0;77,5;0,3;7,0;7,0;0,0;0,0;0,0;0,0;0,0;0,0
Shiitake, gedroogd;292,0;1222,0;16,3;13,0;55,0;1,0;2,2;0,5;0,7;0,4;0,0;12,5
Sinaasappels;44,0;186,0;85,2;1,0;9,5;8,3;0,2;0,0;0,0;0,0;0,0;2,1
Sinaasappelsap;45,0;189,0;88,1;0,7;10,0;9,0;0,2;0,0;0,0;0,0;0,0;0,0
Sjalotten;32,0;134,0;89,9;1,8;7,3;0,0;0,2;0,0;0,0;0,0;0,0;2,6
Sla;11,0;47,0;94,2;1,3;1,0;1,0;0,2;0,0;0,0;0,0;0,0;1,3
Slagroom, geklopt suiker;355,0;1487,0;48,0;2,0;18,0;18,0;31,0;17,8;7,5;1,0;82,0;0,0
Slagroom, onbereid;337,0;1413,0;58,2;2,0;2,8;2,8;36,0;20,0;11,0;1,0;110,0;0,0
Slakken, Wijngaard;82,0;343,0;79,0;16,0;2,0;2,0;1,0;0,3;0,3;0,1;0,0;0,0
Slaolie;879,0;3681,0;0,0;0,0;0,0;0,0;99,5;15,9;22,9;56,9;0,0;0,0
Slasaus, 25 % olie;269,0;1130,0;62,5;1,0;10,0;1,5;25,5;4,0;6,0;15,0;30,0;0,0
Slasaus, 40 % olie;382,0;1600,0;51,9;1,1;6,0;1,0;40,0;10,5;12,5;15,0;1,0;0,0
Slavink;279,0;1169,0;58,3;16,8;0,0;0,0;23,9;9,6;9,8;3,0;60,0;0,0
Smeerkaas, 20 +;176,0;741,0;66,0;17,0;7,0;7,0;9,0;5,2;3,0;0,1;35,0;0,0
Smeerkaas, 48 +;267,0;1118,0;58,5;17,0;2,0;2,0;21,5;13,0;6,0;1,0;70,0;0,0
Smeerleverworst;306,0;1285,0;56,8;12,2;1,6;0,5;28,4;9,2;15,8;1,5;175,0;0,0
Snijbiet;23,0;98,0;90,5;1,8;3,5;3,0;0,2;0,0;0,0;0,0;0,0;2,0
Snijbonen;18,0;75,0;89,8;2,0;2,0;0,0;0,2;0,0;0,0;0,0;0,0;4,0
Snijbonen, bereid;21,0;91,0;90,2;1,8;3,6;0,0;0,0;0,0;0,0;0,0;0,0;3,4
Snoep, gem.;398,0;1668,0;15,0;3,5;68,5;65,0;12,0;0,0;0,0;0,0;0,0;0,0
Soep, bruine bonen;61,0;258,0;84,2;3,2;6,8;0,8;2,4;1,1;0,9;0,2;16,0;2,4
Soep, champignon;66,0;278,0;87,7;1,7;4,9;0,0;4,5;1,4;1,0;1,8;5,0;0,2
Soep, erwten;48,0;203,0;86,8;2,5;6,0;0,5;1,6;0,7;0,5;0,1;15,0;2,1
Soep, gebonden groenten;41,0;175,0;91,6;1,0;3,0;0,8;2,9;1,5;0,4;0,4;0,1;0,5
Soep, goulash;51,0;216,0;89,8;1,2;5,0;0,3;3,0;1,3;1,3;0,2;3,0;0,0
Soep, heldere groenten;16,0;70,0;95,2;0,8;1,8;0,0;0,7;0,3;0,3;0,1;0,1;0,5
Soep, heldere kippen;26,0;112,0;93,1;2,4;2,5;0,5;0,8;0,3;0,3;0,1;10,0;0,2
Soep, minestrone;46,0;196,0;89,1;3,2;4,0;0,5;2,0;0,7;0,5;0,3;8,0;0,7
Soep, ossenstaart;30,0;127,0;92,3;1,5;4,5;0,1;0,7;0,3;0,2;0,1;10,0;0,0
Soep, uien;39,0;167,0;91,6;1,7;3,6;0,0;2,1;0,9;0,7;0,5;13,0;0,0
Soep, vis gem.;32,0;136,0;92,5;2,0;3,0;0,5;1,4;0,7;0,6;0,1;0,0;0,1
Soepballetjes, bereid;195,0;818,0;61,5;17,0;5,0;0,5;12,0;5,0;4,5;2,1;50,0;3,5
Sojabonen, gedroogd;428,0;1796,0;9,5;37,0;29,5;6,5;18,0;3,0;4,0;11,0;0,0;5,0
Sojadrink;34,0;143,0;92,5;3,6;0,5;0,4;2,0;0,3;0,5;1,1;0,0;0,4
Sojameel, vet;427,0;1787,0;5,0;37,5;23,0;10,0;20,5;3,5;4,0;13,0;0,0;12,0
Sojamelk;38,0;163,0;91,6;3,8;1,0;1,0;2,2;0,3;0,5;1,3;0,0;0,4
Sojaolie;882,0;3696,0;0,0;0,0;0,0;0,0;99,9;15,0;23,0;61,5;0,0;0,0
Sojasaus, manis, zoet;231,0;970,0;41,9;3,1;54,0;52,5;0,0;0,0;0,0;0,0;0,0;0,0
Sojasaus, zout;128,0;539,0;67,4;11,5;20,0;20,0;0,1;0,0;0,0;0,0;0,0;0,0
Sojayoghurt;91,0;383,0;79,2;4,7;12,0;11,0;2,7;0,5;0,6;1,6;0,0;0,4
Spaanse peper, rood, vers;29,0;121,0;90,2;1,4;5,1;4,2;0,3;0,0;0,0;0,2;0,0;2,0
Spaghetti/macaroni (bereid);117,0;492,0;76,5;4,2;11,9;3,0;5,9;0,8;2,2;2,6;80,0;0,5
Speculaas;501,0;2099,0;0,0;5,6;70,0;35,0;22,0;11,0;7,5;2,0;25,0;1,5
Speculaas, gevuld;460,0;1926,0;13,5;7,5;50,0;30,0;25,0;7,5;10,0;7,5;30,0;3,0
Spek, katen, gerookt;315,0;1318,0;56,0;13,5;1,0;0,0;28,5;10,8;12,6;3,2;0,0;0,0
Spek, rug, varken;679,0;2841,0;20,8;5,2;0,0;0,0;73,0;28,2;32,5;7,5;60,0;0,0
Spek, varken;882,0;3691,0;0,1;0,2;0,0;0,0;99,7;37,1;41,1;11,3;90,0;0,0
Spekkies;329,0;1380,0;17,8;6,2;75,0;74,0;0,0;0,0;0,0;0,0;0,0;0,0
Speklap zonder zwoerd, vers;329,0;1360,0;53,2;16,7;0,0;0,0;29,1;10,5;16,5;1,0;50,0;0,0
Spelt;356,0;1490,0;79,0;12,2;65,8;0,0;2,6;0,4;0,5;1,0;0,0;10,5
Speltmeel;372,0;1556,0;5,3;13,3;69,6;0,5;2,8;0,2;0,4;1,2;0,0;8,0
Sperziebonen, bereid;24,0;103,0;89,5;2,5;3,6;2,5;0,0;0,0;0,0;0,0;0,0;3,4
Sperziebonen, vers;36,0;152,0;85,9;2,4;6,0;2,4;0,3;0,0;0,0;0,0;0,0;3,5
Spinazie (glas/blik);16,0;71,0;92,1;3,6;0,6;0,2;0,0;0,0;0,0;0,0;0,0;2,7
Spinazie, vers;15,0;63,0;93,6;2,5;0,6;0,4;0,3;0,0;0,0;0,0;0,0;2,0
Spitskool;33,0;141,0;89,2;3,0;4,0;4,0;0,6;0,0;0,0;0,0;0,0;2,2
Sprot, filet;222,0;932,0;63,0;20,0;0,0;0,0;16,0;5,5;7,5;3,0;70,0;0,0
Spruitjes;37,0;155,0;85,5;3,8;4,2;4,0;0,5;0,0;0,0;0,0;0,0;4,0
Spruitjes, bereid;25,0;108,0;87,8;3,0;3,4;3,1;0,0;0,0;0,0;0,0;0,0;4,8
Sterkers;8,0;34,0;92,8;2,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;3,2
Stiltonkaas;413,0;1731,0;39,5;23,5;0,0;0,0;36,0;23,0;11,4;1,4;110,0;0,0
Stokbrood, wit;283,0;1184,0;24,0;8,4;58,0;2,0;1,9;0,6;0,4;0,9;32,0;3,5
Stokvis, droog;342,0;1434,0;17,0;80,0;0,0;0,0;2,0;0,4;0,2;0,8;0,0;0,0
Stokvis, geweekt;138,0;581,0;66,0;32,0;0,0;0,0;1,0;0,2;0,1;0,4;0,0;0,0
Stroop, gem.;292,0;1224,0;26,0;0,0;72,0;72,0;0,0;0,0;0,0;0,0;0,0;0,0
Stroopwafel;428,0;1792,0;12,5;4,5;65,0;37,0;16,5;6,5;5,5;3,5;55,0;0,5
Struisvogelfilet;104,0;438,0;75,0;21,5;1,0;0,5;1,5;0,5;0,5;0,4;65,0;0,0
Studentenhaver;490,0;2052,0;11,0;8,5;36,0;35,0;35,0;5,5;16,5;11,0;0,0;7,5
Suiker, rietsuiker;390,0;1632,0;4,0;0,0;96,0;96,0;0,0;0,0;0,0;0,0;0,0;0,0
Suiker, wit;402,0;1683,0;1,0;0,0;99,0;99,0;0,0;0,0;0,0;0,0;0,0;0,0
Suikerbrood;310,0;1298,0;25,0;7,0;54,4;17,3;7,2;4,0;1,9;0,5;41,0;2,4
Sukade;307,0;1284,0;19,7;0,5;75,0;72,0;0,0;0,0;0,0;0,0;0,0;2,8
Sukadelap;130,0;544,0;73,0;20,9;0,0;0,0;5,1;2,3;2,1;0,0;62,0;0,0
Surimi;105,0;443,0;74,1;15,5;8,4;1,5;1,0;0,4;0,2;0,4;30,0;0,0
Taart, diversen gem.;384,0;1608,0;30,1;4,0;41,0;20,0;22,5;11,5;8,2;1,4;90,0;1,4
Taart, kwark gem.;241,0;1012,0;54,5;5,0;26,0;23,5;13,0;9,0;3,9;0,1;72,0;0,5
Taart, slagroom gem.;321,0;1345,0;43,4;5,0;30,0;24,5;20,2;12,5;4,2;1,3;90,0;0,4
Taart, vruchten gem.;251,0;1052,0;51,2;3,5;30,7;25,6;12,5;6,0;4,0;1,0;72,0;1,1
Tacoschelpen, gedroogd;506,0;2122,0;2,5;7,5;62,0;1,0;25,0;9,5;9,2;2,8;0,0;2,0
Tahoe/tofu;121,0;510,0;74,0;12,0;1,5;0,5;6,5;1,0;1,6;3,5;0,0;5,0
Tapiocameel;349,0;1462,0;13,2;0,6;85,0;3,5;0,2;0,0;0,0;0,0;0,0;0,0
Tarbot;84,0;355,0;80,2;17,0;0,0;0,0;1,8;0,5;0,5;0,4;70,0;0,0
Tartaar, rund;127,0;533,0;72,8;21,8;0,0;0,0;4,4;1,9;1,8;0,0;50,0;0,0
Tarwe, bloem;346,0;1450,0;13,5;11,4;69,8;1,5;1,5;0,2;0,1;0,6;0,0;2,8
Tarwe, hele korrel;329,0;1381,0;14,5;12,4;59,5;1,0;2,0;0,2;0,2;0,7;0,0;10,6
Tarwekiemen;391,0;1639,0;9,5;27,0;45,0;0,0;9,5;1,7;1,5;5,4;0,0;8,0
Tarwekiemolie;879,0;3681,0;0,0;0,0;0,0;0,0;99,5;17,0;18,9;60,0;0,0;0,0
Tarwemeel, volkoren;332,0;1394,0;12,9;11,4;62,2;1,5;1,5;0,2;1,2;0,2;0,0;11,0
Taugé, vers;75,0;316,0;81,5;7,0;4,5;0,0;2,5;0,8;0,1;0,4;0,0;3,5
Teffzaad;358,0;1498,0;11,4;9,6;73,0;0,2;2,0;0,0;0,0;0,0;0,0;3,0
Tempeh;151,0;636,0;69,2;12,0;5,5;0,3;8,3;1,5;4,3;1,7;0,0;4,0
Teriyakisaus;90,0;379,0;76,7;6,1;16,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0
Thee met suiker;10,0;45,0;96,3;0,0;2,7;2,7;0,0;0,0;0,0;0,0;0,0;0,0
Thee, groene;0,0;0,0;100,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
Thee, zwart, onbereid;353,0;1478,0;16,0;22,5;59,0;0,0;2,5;0,0;0,0;0,0;0,0;0,0
Thee, zwarte, bereid;0,0;0,0;100,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
Theeworst;373,0;1542,0;51,4;12,6;0,2;0,2;35,8;14,1;19,3;6,0;50,0;0,0
Tilapia;114,0;481,0;76,3;17,9;0,0;0,0;4,8;2,5;1,5;0,6;160,0;0,0
Toffee, gem.;464,0;1944,0;7,2;3,1;69,5;57,5;19,2;9,0;7,6;2,0;15,0;0,0
Tofuballetjes, vegetarisch;198,0;829,0;57,1;19,3;12,4;1,0;7,2;0,8;2,1;4,3;0,0;3,0
Tomaat, rauw;19,0;81,0;93,9;1,0;2,9;2,9;0,2;0,0;0,0;0,0;0,0;1,0
Tomatenketchup;119,0;500,0;69,4;0,5;28,5;20,0;0,1;0,0;0,0;0,0;0,0;0,5
Tomatenpuree, geconc. 30 %;76,0;320,0;78,6;3,5;14,0;10,0;0,0;0,0;0,0;0,0;0,0;2,9
Tomatensap;18,0;78,0;94,0;0,8;3,1;1,4;0,1;0,0;0,0;0,0;0,0;1,0
Tomatensaus;51,0;216,0;88,2;1,4;6,9;9,2;1,9;0,6;1,1;0,1;0,0;0,6
Tompouce, gebak;324,0;1357,0;39,5;4,5;36,4;19,8;17,7;11,6;3,8;1,0;20,0;0,9
Tong, kalf;167,0;702,0;70,5;17,6;0,0;0,0;10,9;4,6;1,0;0,4;100,0;0,0
Tong, platvis bereid;119,0;500,0;72,5;24,0;0,0;0,0;2,5;1,0;1,0;0,4;90,0;0,0
Tong, platvis onbereid;79,0;332,0;81,9;15,0;0,0;0,0;2,1;0,5;0,5;0,7;92,0;0,0
Tong, rund;188,0;782,0;68,5;17,3;0,0;0,0;13,2;5,6;6,5;1,0;110,0;0,0
Tongenworst;261,0;1082,0;59,2;16,6;2,0;0,5;20,7;7,2;11,3;1,0;38,0;0,0
Tonic;38,0;161,0;89,5;0,0;9,5;9,5;0,0;0,0;0,0;0,0;0,0;0,0
Tonijn, naturel, blik;114,0;480,0;72,0;25,9;0,0;0,0;1,1;0,4;0,2;0,4;57,0;0,0
Tonijn, olie, blik;190,0;797,0;64,2;24,5;0,0;0,0;10,3;1,7;2,2;5,6;56,0;0,0
Tonijn, onbereid;96,0;402,0;76,5;21,5;0,0;0,0;1,0;0,3;0,2;0,4;60,0;0,0
Tortilla chips;509,0;2133,0;0,7;7,1;66,5;1,5;23,6;10,1;9,0;2,6;0,0;1,1
Tosti ham/kaas;292,0;1222,0;44,4;12,5;25,5;3,5;15,2;7,2;4,0;2,8;40,0;1,4
Tosti kaas;318,0;1331,0;40,6;10,0;29,5;4,5;17,4;7,0;5,8;3,5;25,0;1,5
Trassi, garnalen;200,0;839,0;55,5;35,0;3,5;2,0;5,0;1,5;0,9;1,7;210,0;0,0
Truffels;34,0;145,0;90,0;5,5;1,0;0,0;0,5;0,0;0,0;0,0;0,0;2,0
Tuinbonen, bereid;42,0;177,0;86,0;4,5;3,7;0,0;0,0;0,0;0,0;0,0;0,0;4,8
Tuinbonen, rauw;39,0;163,0;82,7;5,3;4,5;0,0;0,0;0,0;0,0;0,0;0,0;6,5
Tuinkers;16,0;70,0;93,3;2,0;0,4;0,0;0,1;0,0;0,0;0,0;0,0;3,2
Turks Fruit;342,0;1431,0;12,5;0,1;85,5;69,0;0,0;0,0;0,0;0,0;0,0;0,9
Tuttifrutti;259,0;1086,0;29,0;2,0;56,5;49,6;0,0;0,0;0,0;0,0;0,0;11,5
Ui, gebakken;57,0;239,0;88,5;1,0;5,0;4,5;3,5;1,5;0,9;0,8;6,0;1,0
Ui, gedroogd;274,0;1148,0;21,0;10,5;44,5;44,5;1,0;1,0;0,0;0,0;0,0;22,0
Ui, gefrituurd;628,0;2631,0;0,0;6,0;44,5;44,5;46,5;7,0;0,5;27,6;0,0;6,5
Ui, rauw;36,0;151,0;89,0;1,2;6,1;6,1;0,2;0,1;0,0;0,1;0,0;2,5
Vanillevla;100,0;420,0;76,8;3,2;15,0;12,0;3,0;2,0;1,0;0,0;10,0;0,0
Varkensbuik, onbereid;384,0;1607,0;46,4;15,0;0,1;0,1;36,5;0,0;0,0;0,0;0,0;0,0
Varkenshaas;119,0;502,0;73,1;22,8;0,0;0,0;3,1;1,2;1,6;0,0;52,0;0,0
Varkenskarbonade, onbereid;196,0;824,0;66,4;19,0;0,1;0,1;13,5;5,6;5,5;2,4;40,0;0,0
Varkenskrabbetjes, onbereid;280,0;1175,0;58,1;16,8;0,1;0,1;24,0;8,4;10,3;3,0;40,0;0,0
